permutation_index,null_raw_pseudo_r2
195,0.20787247335214779
196,0.38404622468454885
197,0.22974432108256243
198,0.24359949303356515
199,0.2777111805821792
200,0.2755973880249764
201,0.24422073847227893
202,0.19913656649693368
203,0.2936960048092561
204,0.18777479230858785
205,0.22061037869011357
206,0.2440344337052829
207,0.23956933368515926
208,0.2356990522045365
209,0.3011425419048356
210,0.2341526136600562
211,0.22396558527788035
212,0.24151037712433907
213,0.2387432671591991
214,0.23713400425439796
215,0.2708133249873204
216,0.2816697202324962
217,0.18308390562800292
218,0.23435894845167268
219,0.2559901244609519
220,0.223197300569837
221,0.3086404874072413
222,0.22298388124488175
223,0.2591583898776104
224,0.2133962296214332
225,0.21689358929078584
226,0.21054681558782046
227,0.27623030059058745
228,0.3283041230853563
229,0.3038150960797338
230,0.26530650341930817
231,0.2811342142781378
232,0.29624131642562834
233,0.20041173095251594
234,0.2564894379797191
235,0.22097758989397157
236,0.2503922988537287
237,0.2807599511396972
238,0.21334850389796695
239,0.2173298370749598
240,0.25875995124097106
241,0.26047747332687504
242,0.2258178618278961
243,0.25435489257917215
244,0.22930978575665567
245,0.2786917485883409
246,0.2739228849000732
247,0.24277832388559517
248,0.36925202275019436
249,0.22922400876402294
250,0.26157204711897547
251,0.23960808009010387
252,0.23763007462851723
253,0.32106743156423057
254,0.31747513630794727
255,0.3467161590826511
256,0.39000729436438447
257,0.24716335159626185
258,0.374748554972389
259,0.2811988982024975
260,0.2511399751342416
261,0.22152151939620332
262,0.2506063662441211
263,0.22763898905685584
264,0.2552690442119974
265,0.2807745145773843
266,0.26484010073276926
267,0.21227555741312082
268,0.25293932347366305
269,0.2749421073643525
270,0.2044180419080305
271,0.2065670993729729
272,0.221249226657663
273,0.25702585934112393
274,0.24065430146790545
275,0.23305290954356717
276,0.19015204946899886
277,0.25709271230070474
278,0.2636245021099597
279,0.1747095716096046
280,0.23351771656698037
281,0.21066560722409253
282,0.24217609195764267
283,0.29461538161942963
284,0.24616724849811808
285,0.27279811804311216
286,0.2823969177541996
287,0.286788142380758
288,0.24046170683227538
289,0.2421249909282452
290,0.21789146158046188
291,0.22260286537435392
292,0.21537690096830794
293,0.22111163521294142
294,0.2787165659019415
295,0.1821160965796997
296,0.26482755310164346
297,0.19299029439826376
298,0.2646715518756302
299,0.26707005145653817
300,0.21474036841698552
301,0.21319827215389786
302,0.23086772460162022
303,0.30932208854303744
304,0.33168106350356047
305,0.25596050735555576
306,0.2379094394227823
307,0.2814342522725449
308,0.2796194907927132
309,0.2554384587124929
310,0.2650995121001851
311,0.28348562458145027
312,0.2357523410622504
313,0.22494384376420684
314,0.26258127941907955
315,0.23172416649219912
316,0.20286268818843842
317,0.2633153482303829
318,0.24061496082087697
319,0.27286688789821506
320,0.22692422261885278
321,0.2478713854674559
322,0.2326805037721572
323,0.21180186947351995
324,0.2735421498516033
325,0.25659101191870826
326,0.22598402515996902
327,0.22523664200729498
328,0.26900302639134943
329,0.2282951910090555
330,0.24533037645710856
331,0.24852928175532119
332,0.25342792858095303
333,0.33100257443643616
334,0.2735481871660163
335,0.27653971297364394
336,0.22910874974982717
337,0.289273496499854
338,0.28166454721568307
339,0.2724108604757354
340,0.2519407011401755
341,0.2561531982069416
342,0.28249472297199196
343,0.23483537092924342
344,0.24113884921653841
345,0.2155252462282734
346,0.24384348584587368
347,0.21099443062423084
348,0.2541784221412052
349,0.2527979913283397
350,0.2719950729616665
351,0.19666637506951196
352,0.2466618940632829
353,0.22444353447668222
354,0.2628488154823527
355,0.2431605402471072
356,0.3441163656886299
357,0.22918838657208448
358,0.24856809699055443
359,0.21704898827108687
360,0.3764070390109781
361,0.24463393024577013
362,0.21131771233569388
363,0.19068889908345432
364,0.23584993094955836
365,0.2054240269903785
366,0.24255080560105743
367,0.21635612272803986
368,0.2230727457519562
369,0.2513090178026126
370,0.21759872260166357
371,0.25123736112104067
372,0.22179026945639457
373,0.18965263908656252
374,0.22621410346796977
375,0.2467701219766969
376,0.21434820499005355
377,0.2563357619308306
378,0.19113476403997542
379,0.23121419386625033
380,0.2678409455581397
381,0.20701729023126436
382,0.33279390837501455
383,0.3031939668437498
384,0.2131388157810213
385,0.2262862803758844
386,0.20269963709740427
387,0.23074069390201188
388,0.23915226337243548
389,0.24512115087762276
390,0.24246781933591188
391,0.21268118687338133
392,0.25829058901454716
393,0.26673578704582207
394,0.35071225817400575
395,0.24282851778495385
396,0.20235315218872102
397,0.2742867264103348
398,0.24698669489355585
399,0.21986993953845935
400,0.24617582286156287
401,0.240854437298012
402,0.24370985212487356
403,0.25260764578596556
404,0.20992192405347773
405,0.3256117029539001
406,0.27314137951222245
407,0.2014056642518923
408,0.23191050376053327
409,0.25940485656007
410,0.24122965462461854
411,0.23906240494637124
412,0.34987019161602245
413,0.21294770017630235
414,0.27142732078432896
415,0.23022623490582036
416,0.2840796458220429
417,0.23340680476452494
418,0.2075187431062845
419,0.25242635639916194
420,0.2328973638853318
421,0.315172615727005
422,0.29947003814837914
423,0.23418483642463545
424,0.3013386598436907
425,0.3306306641647467
426,0.24818022145097846
427,0.2782209232796967
428,0.2893437133953838
429,0.235375493242873
430,0.2518907215005292
431,0.29113892731755026
432,0.2239203286084085
433,0.2681466985013656
434,0.27623568716149205
435,0.2979987287585548
436,0.31421003554266996
437,0.259502022405288
438,0.35536909774900965
439,0.206240503704802
440,0.18321699179143305
441,0.29456276575096435
442,0.2886644237664365
443,0.2648049283285511
444,0.22421305735880376
445,0.19671590380896692
446,0.20764498749824606
447,0.2780640585445807
448,0.2371184008755872
449,0.2499150218206848
450,0.25703617352614205
451,0.22484794924890505
452,0.2671059565138203
453,0.23223243427193715
454,0.2857458782665637
455,0.2197890686332595
456,0.256977488433747
457,0.22610104392767494
458,0.2390099821111125
459,0.23258240181752976
460,0.20016954313147028
461,0.3191695297365228
462,0.19924342529859423
463,0.18988921139854986
464,0.23638705463386772
465,0.2464560680070656
466,0.2562301944026254
467,0.18984075100958447
468,0.232761991954473
469,0.2340508854167561
470,0.30397223549090147
471,0.3099328266211896
472,0.25657699735370404
473,0.25978769521317346
474,0.21031621239128764
475,0.28787861918357494
476,0.25774856709070304
477,0.2734030986384216
478,0.27633391335358853
479,0.24745713324988375
480,0.20894959302242036
481,0.25107663465635005
482,0.26656881751062267
483,0.29098740730741185
484,0.3493588870229633
485,0.2786970622902833
486,0.30716640265544276
487,0.22141231268416312
488,0.2717173133484748
489,0.25123207456143143
490,0.22984595144607176
491,0.238707197695539
492,0.26603464711568314
493,0.2442665558080579
494,0.2975988444949245
495,0.2610545889923662
496,0.2175542386611026
497,0.2403498703556798
498,0.2363667274713178
499,0.19658650347966897
500,0.2262084249901816
501,0.20377525000946545
502,0.2232584870741546
503,0.26482800060299155
504,0.19030880339709605
505,0.2458304812793216
506,0.2601997825733275
507,0.2513452584951033
508,0.2996232501047592
509,0.24567290868759217
510,0.2445156598899322
511,0.26052494689990163
512,0.2627186692291158
513,0.2432545806600205
514,0.25075971970674443
515,0.2329704267438303
516,0.3127220737947524
517,0.2530092474106467
518,0.2872312135401642
519,0.2564305983637345
520,0.2721860999479838
521,0.21503766940970837
522,0.24796444712624438
523,0.2191900265600387
524,0.22939892972693599
525,0.26743015918984064
526,0.302137047001665
527,0.27749972326191885
528,0.26261052404283586
529,0.25341425171807563
530,0.24600717169874897
531,0.23542218613003776
532,0.3286272252089656
533,0.2993922161426794
534,0.20821055867875551
535,0.27224034866844554
536,0.2064623021202763
537,0.30159626423469743
538,0.26769957072509837
539,0.3488103494604832
540,0.2804509964671624
541,0.2608236366587623
542,0.2652799267337299
543,0.34752333465926954
544,0.2715052736258085
545,0.1987516932846905
546,0.2446967734103534
547,0.25065227425299813
548,0.2381844636404556
549,0.24297198355849028
550,0.23733156662177532
551,0.30047101398379694
552,0.22589141728112194
553,0.23372834819695065
554,0.2589476766259527
555,0.275271573652632
556,0.23847589021738694
557,0.24111209694148017
558,0.2807890986859329
559,0.23974113896262528
560,0.21255920908182
561,0.2372009670201111
562,0.20018788456708347
563,0.30633918632055535
564,0.20591883775307468
565,0.19867015917728495
566,0.2546178047227203
567,0.24911864174482487
568,0.27596715888621265
569,0.32419002286791265
570,0.23584126082305223
571,0.3015442023653522
572,0.27908150705095136
573,0.22822656290896967
574,0.29255572154029996
575,0.21451514738255234
576,0.20625167834778782
577,0.21143214957056622
578,0.23818239538547195
579,0.23387491678849817
580,0.1953203219264461
581,0.18926250623951024
582,0.20992851634069543
583,0.21888460491260567
584,0.24616949833005272
585,0.2503287948617485
586,0.2535353511649633
587,0.25746763996220706
588,0.23347084082437575
589,0.3165973297444223
590,0.27671995096020013
591,0.2221899908848371
592,0.23626788974520538
593,0.25951903811134014
594,0.22303893067038688
595,0.32930801523773123
596,0.28139004017326796
597,0.2763394681041731
598,0.2828159427053215
599,0.2297444263374675
600,0.2747643247802996
601,0.3426893655576399
602,0.2255919376476473
603,0.29533191643189693
604,0.22188802032513852
605,0.2073808802400367
606,0.2334984413998264
607,0.24941318871034482
608,0.22875211387761213
609,0.2367056941278005
610,0.22096035718411908
611,0.3615937078527977
612,0.23931044330863732
613,0.25535442910700296
614,0.3333965799279155
615,0.2726794039107857
616,0.2849627668809919
617,0.25299049077255964
618,0.24924096220976694
619,0.23299844490957267
620,0.3123391800801733
621,0.26228404252484344
622,0.2170526391423015
623,0.23993664937791803
624,0.25436657327545775
625,0.2148599363758418
626,0.2600322180589632
627,0.24882998946347676
628,0.23640803581157327
629,0.30224288372009633
630,0.2551966956474453
631,0.21343309925177648
632,0.26509943766876104
633,0.24211905147535676
634,0.20439315981232561
635,0.25306918660223376
636,0.2564587938069151
637,0.20250787037923001
638,0.1873833769396455
639,0.2591576213301149
640,0.22821081849138758
641,0.26026930314540747
642,0.24153818160326404
643,0.29046951558446876
644,0.26535069601218575
645,0.21500841239403018
646,0.2795588752610357
647,0.19909636887243945
648,0.23409803939652868
649,0.2526872390540877
650,0.28791912314806356
651,0.25538405533322145
652,0.23357038949711742
653,0.22974086472662728
654,0.24446834666729142
655,0.25117092845561007
656,0.2643867463863267
657,0.30271644144172916
658,0.27033882285815947
659,0.26559646289713446
660,0.2088885440646478
661,0.22691346457603906
662,0.22892999861813418
663,0.24252112538782822
664,0.2509003172359683
665,0.22788168337643364
666,0.22724116016263746
667,0.23920256365157808
668,0.25952376250341125
669,0.2098510853943312
670,0.3566938886745022
671,0.20437512264385377
672,0.23057858268121081
673,0.271532079711214
674,0.22597214805787802
675,0.2112036016009698
676,0.21486976023980475
677,0.24254402348763765
678,0.2155824277453044
679,0.2422991333765857
680,0.22447286596426982
681,0.2575196762369099
682,0.21074998532731407
683,0.2412967958650218
684,0.23144495180396635
685,0.2345567716358818
686,0.2069719624884444
687,0.24922336021848102
688,0.2293643331514047
689,0.2487938026411815
690,0.2357179016899197
691,0.25330541850186566
692,0.24079859765322595
693,0.24417222835944846
694,0.2903234965890769
695,0.22410690985929113
696,0.2831782627672943
697,0.2705916490645064
698,0.2688972642594072
699,0.25227654535445093
700,0.24300356832027847
701,0.23302039254091883
702,0.22676011608721253
703,0.22807471370581228
704,0.23840104768045958
705,0.29392722955683975
706,0.2865966184219911
707,0.20293107433996485
708,0.22554447013306853
709,0.22653361407890246
710,0.2217689563408639
711,0.22411661051513201
712,0.2758056690212969
713,0.24264683671442777
714,0.21833004389094243
715,0.2118646752311563
716,0.21552914501080755
717,0.21985221622911985
718,0.22988064969094668
719,0.23326097776670549
720,0.2961807975721226
721,0.2092402524040873
722,0.25513722687589363
723,0.26724407681307555
724,0.2577609729456296
725,0.16285879916555324
726,0.2773916746333465
727,0.2631930527917565
728,0.20355947184940545
729,0.2003612488386077
730,0.21146326757236097
731,0.2601203207219306
732,0.2720410287736314
733,0.22617585917064928
734,0.3075000683805815
735,0.23547571870921183
736,0.3643649230708499
737,0.2043164002131581
738,0.20073217682613687
739,0.1987153386218625
740,0.21694948882385476
741,0.2784049805381814
742,0.26209179465609367
743,0.2478470560671127
744,0.24427672806195144
745,0.17713739300729647
746,0.2469786688927776
747,0.17084013093721484
748,0.2731791500962655
749,0.22434669236725732
750,0.20538094977614346
751,0.24678494962803096
752,0.20370097072379093
753,0.18932288801737807
754,0.17901589351581396
755,0.28213255087486055
756,0.28440338249870906
757,0.2227506391556789
758,0.23337235210571874
759,0.2162316112387192
760,0.22324379685455914
761,0.19749328525195375
762,0.2587118499205056
763,0.24239716050122037
764,0.2562776614290277
765,0.23301613235704705
766,0.17699743611504076
767,0.28343810534761293
768,0.22188960108847494
769,0.3123247570806322
770,0.257298040061952
771,0.20314946359192246
772,0.20855977279038623
773,0.24332314222599338
774,0.2686260942882011
775,0.3110978841225129
776,0.27353705021827723
777,0.2427360389548155
778,0.2736960914397849
779,0.28397842563049613
780,0.281352909394936
781,0.2584620309332076
782,0.365525550033163
783,0.24991229716594535
784,0.1961278213364871
785,0.23164774663607066
786,0.26307248200603195
787,0.24937106052868946
788,0.26396336252948666
789,0.22882082087259661
790,0.18301877456752016
791,0.27616239684755484
792,0.2341294126655368
793,0.24283904350622124
794,0.24820402270487799
795,0.33088811871774515
796,0.28268454023022627
797,0.2885599794839294
798,0.29218274075801426
799,0.2639285879616491
800,0.19854191960250528
801,0.21765174913300922
802,0.22273411315466393
803,0.22570624929760175
804,0.2500407520309489
805,0.30143081768535546
806,0.22730950465654873
807,0.26528923514814057
808,0.2776923379862368
809,0.24348081807764557
810,0.23769267731217594
811,0.22121323493451697
812,0.35787574815822853
813,0.23916891201620516
814,0.233903705511986
815,0.32146430053105796
816,0.19593227519806872
817,0.24485124954127668
818,0.3296099022795907
819,0.2357197087542703
820,0.26934341860481487
821,0.2621146752075342
822,0.25614189454152164
823,0.3015736612797393
824,0.26626882728027246
825,0.3309714862468845
826,0.23275043465809922
827,0.2259245129142306
828,0.22551485537868035
829,0.2940505975547435
830,0.32021938638056047
831,0.2202487077242339
832,0.24957748083955092
833,0.22135309767779987
834,0.22276176371041118
835,0.23513253021481947
836,0.27394552500127645
837,0.2531816236038222
838,0.2828192937525909
839,0.29224768474872603
840,0.17404950536980127
841,0.26474477463546525
842,0.20918419569456423
843,0.26537462842972764
844,0.24303466668335602
845,0.19365770273260358
846,0.21302800481342085
847,0.26375022221817473
848,0.2257932615701211
849,0.23358882936997458
850,0.20005369698804729
851,0.21300199762730393
852,0.22108152245824442
853,0.2758902478319287
854,0.24530126228916854
855,0.29533332603244056
856,0.24918281684797577
857,0.19803446302056246
858,0.2984668697493416
859,0.24574742603481134
860,0.2844946254142704
861,0.2383700475224462
862,0.19901016652270048
863,0.28014028111586825
864,0.22706139891738777
865,0.20503674317709064
866,0.23000793746676784
867,0.18829937694263
868,0.21010494372033897
869,0.2847390690310431
870,0.24426095912050366
871,0.21247894315073987
872,0.25464283232131774
873,0.2739712580732351
874,0.21902093891698882
875,0.2517270174350345
876,0.24731665210320444
877,0.22545441304723937
878,0.24551510420886508
879,0.25784840731894754
880,0.25396401210636643
881,0.20516467231788427
882,0.23287339124084058
883,0.20029472314286195
884,0.26189714743463827
885,0.259735766559547
886,0.24666386654033082
887,0.22058582651059364
888,0.2825369684781495
889,0.2559019008173421
890,0.24589643746851708
891,0.2287758904774267
892,0.2570227105057017
893,0.24869148944329175
894,0.2715629027164718
895,0.26390273952911847
896,0.26293097030264917
897,0.26110996061609065
898,0.23414946072687473
899,0.2422290042402394
900,0.21694061432951947
901,0.2367448596854881
902,0.21233494612578788
903,0.22593385492758297
904,0.22436643697342668
905,0.22531174457844486
906,0.20953735846630392
907,0.20128943916451172
908,0.270486895257445
909,0.20818697842237738
910,0.22100034628569382
911,0.25689559483325214
912,0.2627918588976588
913,0.3007535309237342
914,0.2261803038363504
915,0.2948550682796572
916,0.23323418112973796
917,0.25967348879820223
918,0.1808399223829267
919,0.32420004487749365
920,0.34102993542041393
921,0.21156190364195043
922,0.2620466498678388
923,0.22571018003306426
924,0.2394226832735426
925,0.27082012591121013
926,0.21319943038742925
927,0.2852001805793269
928,0.23986591987174313
929,0.21855361171171356
930,0.2480155227386161
931,0.20319798394134356
932,0.2315827182569688
933,0.2450663781206164
934,0.2818536357078122
935,0.2139327263044932
936,0.25793694966378605
937,0.2515628707307718
938,0.21910115477462697
939,0.21692275061963748
940,0.20430820697780705
941,0.2836515050273318
942,0.2816452769892282
943,0.22163894308692136
944,0.33022318572340364
945,0.2790479310509249
946,0.2521606957457513
947,0.2764909848415859
948,0.20990675297101405
949,0.27307984988834666
950,0.21875487164067917
951,0.22450777953935316
952,0.2593805395343946
953,0.2553278399886843
954,0.27264024307430945
955,0.240415965391859
956,0.27989352417249264
957,0.295768402458108
958,0.21524138833563786
959,0.265978151233157
960,0.27296133690807145
961,0.204912182525921
962,0.1986824035248996
963,0.23072833966887324
964,0.183573999522851
965,0.35808821934396773
966,0.28775116703637665
967,0.23771487112513426
968,0.26573553919333254
969,0.22704224963383995
970,0.20457602917158632
971,0.2942580344157623
972,0.22125226107164642
973,0.2570864937931061
974,0.2586208924239046
975,0.2543292416782792
976,0.25481929062468867
977,0.22042132152702368
978,0.24393754138842438
979,0.1962928922762863
980,0.3461591298435294
981,0.23944045124650185
982,0.26055598301460536
983,0.2779255351334448
984,0.3925585267366757
985,0.2652384260074646
986,0.26201927341571135
987,0.26302122340946826
988,0.22909830457399405
989,0.3342699938970274
990,0.2704131132718682
991,0.23096095050277504
992,0.25888681887344256
993,0.2286812079649378
994,0.22868865962777638
995,0.23665588200105728
996,0.24150997848044709
997,0.27570196160680116
998,0.2019887859653643
999,0.2736950789017459
1000,0.22505810802549683
1001,0.29913408328379454
1002,0.2242413690897664
1003,0.2686485279243673
1004,0.2746482761931733
1005,0.24094339817558877
1006,0.28976982895158504
1007,0.23369244049365717
1008,0.2525825336429705
1009,0.2704128399279438
1010,0.28571871144271604
1011,0.2942176587612713
1012,0.3096589641767073
1013,0.2957885920029508
1014,0.2705536772945025
1015,0.2001408062596696
1016,0.18538724496973102
1017,0.27113686715083796
1018,0.22387466246316784
1019,0.2453057743355624
1020,0.24693997732989661
1021,0.25512050747320725
1022,0.25850535043128553
1023,0.24281027830456842
1024,0.2620491123244222
1025,0.2592531061628778
1026,0.24681642176546648
1027,0.27258326049932347
1028,0.21217012532788046
1029,0.23019286809631692
1030,0.2334496388751853
1031,0.22134505239704585
1032,0.2338719181680572
1033,0.23695692697226964
1034,0.25664080359876223
1035,0.21601271758299623
1036,0.26628947178997253
1037,0.2534216240075398
1038,0.2253645236345718
1039,0.24872846139106897
1040,0.2341550482124059
1041,0.22918896288180302
1042,0.19986430248754847
1043,0.23460047594486177
1044,0.3395650327899846
1045,0.24663806230530694
1046,0.20480085818423407
1047,0.21889931527423945
1048,0.22335744187564963
1049,0.20405641911264283
1050,0.2869668509888974
1051,0.2160878647952396
1052,0.30058070776419077
1053,0.24403337119396784
1054,0.29106456927549906
1055,0.26281382913109835
1056,0.2587413637906214
1057,0.19965664030073985
1058,0.21302168457439496
1059,0.22995398343465642
1060,0.19831855464983594
1061,0.24209087925104733
1062,0.2175835869555946
1063,0.22666831888556518
1064,0.2641757260968522
1065,0.2077433076306763
1066,0.22995795726006474
1067,0.23735314433005103
1068,0.2428356422563928
1069,0.3234240518056719
1070,0.2772309264029474
1071,0.2316792636348088
1072,0.276062607782655
1073,0.21845116766250972
1074,0.24650163807410902
1075,0.29993940942579905
1076,0.2489241006603884
1077,0.2527510204489895
1078,0.27759689446411534
1079,0.22887118720567465
1080,0.2582161585914266
1081,0.22125187039602673
1082,0.24956131109624485
1083,0.2511955864990446
1084,0.2595450891691075
1085,0.2643278950375578
1086,0.22413992460295848
1087,0.27368737063984067
1088,0.28659426262907367
1089,0.20580432649085023
1090,0.2308569956150092
1091,0.26619171171413447
1092,0.24542192999359264
1093,0.26001378820475063
1094,0.23230983725534743
1095,0.21397556511448787
1096,0.20645914388076228
1097,0.23342476442250001
1098,0.2062821539453645
1099,0.24802913270507673
1100,0.2214049126812474
1101,0.20345172859635458
1102,0.255368494207159
1103,0.27132378832453974
1104,0.26168819155427386
1105,0.29946975016436234
1106,0.1878886666395925
1107,0.25288256892861927
1108,0.24770154415437856
1109,0.2909346448678867
1110,0.24409629652985723
1111,0.2272375577297972
1112,0.36314980296733973
1113,0.21046586220465924
1114,0.20305804215437961
1115,0.28464264159445324
1116,0.27360000867557277
1117,0.252395136326437
1118,0.3023299081907239
1119,0.2833736148244111
1120,0.2910586375607897
1121,0.2509704390471936
1122,0.25757655380423344
1123,0.24548856853068676
1124,0.16911431148514913
1125,0.2729435961234603
1126,0.22692195115806174
1127,0.2672836119550149
1128,0.24087444133023653
1129,0.262852375457359
1130,0.2786324223765004
1131,0.22475223990439788
1132,0.21099217339500664
1133,0.24285222083749908
1134,0.22810536692389194
1135,0.266330466409114
1136,0.19108148240270623
1137,0.2297726850142985
1138,0.2536250602338046
1139,0.2513245085101816
1140,0.261743071117757
1141,0.2052010760494715
1142,0.2945076487006938
1143,0.2298604424480067
1144,0.3037052609251241
1145,0.20617674425810467
1146,0.2305495427969662
1147,0.1904138920705366
1148,0.2107452856404109
1149,0.24188177714649226
1150,0.29797716688159304
1151,0.24439190420976575
1152,0.2714937873927242
1153,0.20885012907833417
1154,0.22768880531297617
1155,0.23541115265037085
1156,0.24010736323593332
1157,0.30925162846721016
1158,0.18630765378376316
1159,0.21493966709595716
1160,0.2372338772373283
1161,0.21651313175441564
1162,0.21549809079447702
1163,0.25552997525651433
1164,0.24622903671602434
1165,0.2587897545231415
1166,0.22947073641291604
1167,0.2138046019842042
1168,0.3498617380015635
1169,0.2899226467466585
1170,0.27796220439092256
1171,0.2995603361012174
1172,0.23495067256571925
1173,0.29345378291578333
1174,0.2803202008601615
1175,0.25469419858746084
1176,0.23683363354789114
1177,0.219080421321134
1178,0.22121261754691962
1179,0.2510923252230685
1180,0.3308165396043898
1181,0.23496887430623808
1182,0.2606151903656728
1183,0.2592144087971835
1184,0.28458157103105786
1185,0.2635035279315827
1186,0.2066049799168204
1187,0.22111101776977204
1188,0.26601729556090653
1189,0.22823225876629602
1190,0.2221607313518072
1191,0.24138897018653277
1192,0.31596414128626654
1193,0.19129844035004762
1194,0.2623380565440699
1195,0.2653223768819343
1196,0.21789078411772586
1197,0.22614470117300844
1198,0.2738498390438251
1199,0.2504778036182244
1200,0.23249652876807841
1201,0.23562754390344226
1202,0.2784209738877705
1203,0.20862772713793915
1204,0.34709428936501935
1205,0.2503709342843596
1206,0.25596089159092483
1207,0.20225479915542333
1208,0.2768812120729279
1209,0.22452472928644196
1210,0.290344742435289
1211,0.20955753796724289
1212,0.2621669673951029
1213,0.2002664031912009
1214,0.19373176102632633
1215,0.2103112160661964
1216,0.28266500828942187
1217,0.22776029696270397
1218,0.21334991458095673
1219,0.23573477434505233
1220,0.25716959811109086
1221,0.27145865162104893
1222,0.2416005231654483
1223,0.27869025568428396
1224,0.24612220616433625
1225,0.22994416272709214
1226,0.22863509986318603
1227,0.22744444852486523
1228,0.2508366504599831
1229,0.226873692012692
1230,0.2612560684458631
1231,0.24385321051752948
1232,0.25067213130208094
1233,0.2563899895637086
1234,0.18378818165012598
1235,0.24575689171712845
1236,0.228573135960662
1237,0.2818423003896642
1238,0.2731777267045917
1239,0.17224694248031108
1240,0.2655951496509616
1241,0.29511457276752157
1242,0.26883381055822814
1243,0.27433792802349255
1244,0.2877405922413861
1245,0.21649384116575016
1246,0.2601677867815009
1247,0.22555948808820656
1248,0.2347103093082822
1249,0.22667442995110723
1250,0.276098547851183
1251,0.18805171271783774
