permutation_index,null_statistic
570,-0.005572115536777583
571,-0.007382087597300385
572,-0.0013895042312530373
573,-0.004146215116459968
574,-0.004763721176516245
575,-0.001474254662538095
576,0.006928012119094017
577,-0.0029230280248713388
578,-0.0012322941605436843
579,-0.00406445486439222
580,-0.0023288216241031494
581,-0.0005116765714893862
582,0.002231264826511283
583,0.0012786176990848101
584,-0.005251975917968114
585,-0.0031975265245518768
586,-0.003745153111777283
587,-0.003828478102145979
588,0.000924679962916522
589,-0.0006860839445195187
590,-0.006247726100559205
591,-0.0003487318355273675
592,-0.0036195028925826503
593,-0.0008056595027813515
594,-0.0032702082304142954
595,-0.0007179759698268361
596,-0.005335752088128462
597,-0.0030976932271952473
598,0.002255860196766518
599,-0.0016094798897350882
600,-0.0025467254583291243
601,-0.004312259902473109
602,-0.0006184055369376426
603,-0.003995253251294732
604,-0.004272540261941023
605,-0.0002979497119780135
606,-0.0017035127243897955
607,-0.005826417737513724
608,-0.008233396514938065
609,0.00016441927095752623
610,-0.007281572782555208
611,-0.004595969979852937
612,-0.0013502031564437342
613,-0.0060932201987696395
614,-0.0024152365914635564
615,-0.004056338601278228
616,-0.00044480914119441814
617,-0.003988862385258814
618,-0.008405159461000712
619,-0.0021998975572082996
620,-0.0004244459878212821
621,-0.0032105579473995748
622,-0.002320369672509995
623,-0.0047997131867840125
624,-0.0066979561505693015
625,-0.00562086763781975
626,-0.003588356595283417
627,-0.0017965652673437235
628,-0.0038310888685539612
629,-0.0017190700773085307
630,-0.003492089391096395
631,-0.005881897184566071
632,-0.003007736766429941
633,-0.0050458448553248846
634,-0.004076132697442773
635,-0.0053103538187942445
636,0.001381144619802658
637,-0.000597651897148041
638,0.0008576904347170865
639,-0.008108442106196646
640,-0.0008792893689872627
641,-0.004072323081517684
642,-0.0076734174051218615
643,-0.005427074456913709
644,-0.002881804011672238
645,-0.0033159298573889155
646,-0.0031553362494894377
647,-0.0028855564107337847
648,-0.0013336916294847193
649,-0.0038001040503997732
650,-0.005328795766804232
651,-0.0016137094399220377
652,0.00044168390169867233
653,-0.0035837967667357654
654,-0.0016400749821521843
655,-4.1542538437511906e-05
656,-0.0010895036396341637
657,-0.0031814702255872768
658,0.0007347223690731541
659,-0.004641078333320756
660,-0.002704618339459487
661,-0.005851297546465694
662,-0.0011220983299420305
663,-0.0014922792622516813
664,-0.0037708748322958924
665,-0.00291487864894191
666,-0.007087086226789153
667,-0.0023784751233923256
668,-0.00021147449656489653
669,-0.0003001600326404501
670,0.0027538695386415055
671,-0.004697427975826521
672,-0.0005075517890482592
673,-0.004593223647831109
674,-0.0005265871145638222
675,-0.003348878177504934
676,-0.004422814052230977
677,-0.003960836263589191
678,-0.002158843806019023
679,-0.005232863139680934
680,-0.004438315039172157
681,-0.00540636257370632
682,-0.0019143544270892356
683,-0.0014879911979765077
684,-0.005244221490464621
685,-0.0007964825221168856
686,-0.000520694800897701
687,-0.0005539839173355418
688,-0.0040088300144221385
689,-0.005911072140291806
690,-0.0027735535764183868
691,-0.006789451077448341
692,-0.004200901046208495
693,-0.002812806337211326
694,-0.00712723322055029
695,-0.005306453589680231
696,0.00040833473068137977
697,-0.006228004508480319
698,-0.005486530567374033
699,0.00019830587690426726
700,-0.004948380591966357
701,-0.00768796597005561
702,-0.004469819814725381
703,-0.00154003205773897
704,-0.0016922218942140611
705,-0.008902796217797413
706,-0.003230396032500523
707,0.001044596621177618
708,-0.01025746933565215
709,-0.0047294542492898675
710,-0.000548633955495044
711,-0.00012059297073592143
712,-0.004756621009514458
713,-0.0063011807046924675
714,-0.002185900942338361
715,-0.006011671895761576
716,0.0011136944179975516
717,-0.0037661978463689044
718,-0.006283857114324196
719,-0.004886701370052961
720,-0.007645283997816225
721,-0.006557773018652319
722,-0.00033539173818451784
723,0.001552561129359583
724,0.0020570615420774235
725,-0.0010967299555845501
726,-0.0038421605355683404
727,-0.005748102301810748
728,-0.0015864401703075195
729,0.0010335913661593601
730,-0.004401908837035402
731,0.0006887503260951111
732,-0.0037427632184230814
733,0.0005209868190346467
734,-0.003604855330948828
735,-0.0005333475786465265
736,0.0052443844032753414
737,-0.007155290900826984
738,-0.003476465578987349
739,-0.00889124043329937
740,-0.000913140106316445
741,-0.003655058473634929
742,-0.004258910714790842
743,-0.0013978789686970514
744,0.0010468466350828723
745,-0.002213592874765826
746,0.0009622521589075089
747,-0.0026269533261540703
748,-0.001253054687263666
749,-0.0039739781793712466
750,-0.0004792695203973789
751,0.000642320239722733
752,-0.0004963342082488637
753,-0.00501606886961975
754,0.0008114896751420624
755,-0.008821507516031744
756,-0.004689665432154717
757,-0.004144609583241202
758,0.001389732443705747
759,-0.0017774486837350521
760,-0.004776711332703874
761,0.002155730547806399
762,-0.0026160135057914924
763,-0.005527492232740537
764,-0.0010831304166047696
765,-0.0034052162107976805
766,-0.0025474107094108286
767,-0.00010423182224032074
768,-0.0011355496916697488
769,-0.0035562910618584104
770,-0.001702962033484818
771,-0.0001229157501708225
772,-0.004516867019526038
773,-0.0032417309980970373
774,-0.0028197141328307647
775,-0.0026146179746913863
776,0.0005266091431867514
777,-0.0003483490769516616
778,-0.0002684942063594341
779,-0.005641911652825363
780,-0.007667322454375975
781,-0.007205024497795184
782,-0.004322704744139903
783,-0.0036860510161846882
784,-0.006584484255522709
785,0.0022068162739248068
786,-0.0024065513849823583
787,-0.0048198917602651666
788,0.0013885490846605626
789,-0.0011703340622556055
790,-0.003901960832293251
791,-0.007564168149933503
792,-0.0018680160967115972
793,-0.0009638296302006168
794,-0.0017843519050784566
795,-0.0035721060710935428
796,-0.005386088789935257
797,0.000890300266158512
798,0.0010798791611502621
799,-0.004872470369093888
800,-0.003482259997533238
801,0.0009948224289380893
802,-0.00161890882525665
803,-0.005728130581583515
804,-0.0033713442711825886
805,-0.0005190647050139323
806,-0.005961402841478725
807,-0.005244461238870703
808,0.0006369355497771907
809,-0.004240174120467229
810,-0.008575562789753698
811,-0.002462644794406388
812,-0.0048785769667691326
813,-0.0050447960374273675
814,-0.004305803982097626
815,-0.003903556182794081
816,-0.0004315292663142206
817,-0.0017512836511801855
818,-0.004159167867010243
819,-0.0022086166925408476
820,0.0007926646560667099
821,0.0004664395540126265
822,-0.0011244319016045744
823,-0.004852818481756428
824,-0.003098330005080783
825,-0.0018099747602249028
826,-0.0030856633837708335
827,-0.0005957120243704241
828,-0.006816062765862007
829,-0.002948950370860369
830,-0.0032192100614460498
831,-0.0037613574636452124
832,-0.0050387745900190885
833,-0.00502002604057631
834,-0.005732211060552168
835,-0.002049865222883071
836,-0.0011958230546368284
837,-0.00487045778000466
838,-0.0035801676855720596
839,-0.000572637171508978
840,-0.004288466468575936
841,0.000984727420926923
842,-0.006376951662045834
843,-0.0013104087594445132
844,-0.008436749368004526
845,0.00013418300170375125
846,-0.0015665104125693746
847,-0.0031777073018236825
848,-0.0025457228738656433
849,-0.006032739124202175
850,-0.007424871475319575
851,-0.005713040584854487
852,8.85664393712321e-05
853,-0.006061287263872339
854,0.0014743096376133823
855,-0.004767197760825851
856,-0.0047378882238940725
857,-0.0015931921007631758
858,-0.006547957102267667
859,-0.0019907433313192772
860,-0.0008376923995320647
861,-0.0014637286822155975
862,-0.0032590516035657033
863,-0.006191520866960832
864,0.00016847996637404244
865,-0.001440551274178619
866,-0.004395754911551919
867,-0.003726827560980875
868,-0.00034016029778308546
869,-0.0012606998480520666
870,-0.0018825978730965982
871,-0.0038093379332201707
872,-0.0018974278633035711
873,-0.0035211608006130504
874,-0.004305654186156662
875,0.0010797098358168201
876,-0.0057370273424259925
877,-0.006647212628055756
878,-0.0006624638952938515
879,-0.006757430136479139
880,-0.004869092344352399
881,-0.004113745143120819
882,-0.004708729065817773
883,-0.002264032481846527
884,-0.0025646942200576554
885,-0.0022249915611613595
886,-0.001196352821993752
887,-0.00014887147985100796
888,-0.0027413498707701198
889,-0.0009576583463573908
890,-0.005417883947169907
891,-0.010213065274028078
892,0.001704530523668972
893,-0.005313756952441
894,-0.002819501839618554
895,-0.0010130768001860406
896,-0.006068966733827265
897,0.0007869892260972122
898,0.0002079306553270724
899,-0.004269300894295627
900,0.0018794396644727547
901,-0.003546438859250857
902,0.0004760029100338986
903,-0.0025342535914222794
904,0.001334377417321217
905,-0.004538528986042626
906,-0.00452440858153939
907,-0.004098886392958575
908,-0.0038195013665438364
909,-0.004710070272248835
910,-0.003874542982566502
911,-0.0030530410321157643
912,-0.0072264243568869735
913,-0.0074003522050417984
914,-0.006385881950003908
915,0.0003995763233669465
916,-0.0016395030811781654
917,-0.000973973424155606
918,-0.005290732429036299
919,-0.003072994115992711
920,-0.008277723491193056
921,-0.005678690454774399
922,-0.003516110699914532
923,-0.0025624989180062126
924,-0.004856257878302343
925,-0.0013587067107880234
926,-0.0012269591855554735
927,-0.0034217233339346037
928,0.00015074926349168544
929,-0.0012889301219476956
930,-0.004200791317820515
931,-0.00243472037946698
932,-0.003956673571544098
933,-0.0018326788269282558
934,-0.0044027523966191084
935,-0.0011307994784767947
936,0.0019515380903847093
937,-0.0022760273393831604
938,0.0009314622840387692
939,-0.007279882288503792
940,-0.0007033982248607455
941,-0.0013871754548739727
942,-0.0006999824162590394
943,-0.0061243069059413804
944,-0.0018615565155290364
945,-0.0004477926309146736
946,-0.004711560139506667
947,-0.004922772344706446
948,-0.0016806232340926888
949,0.0031597955507391765
950,0.00010668272483165334
951,-0.004106918074562475
952,-0.0014899581312183656
953,-0.003094879711412986
954,0.0008060523653572044
955,-0.0018518863174353667
956,-0.006066323866447801
957,0.0006250328457521534
958,-0.004992556918622951
959,-0.003518555854278141
960,-0.001049889888833453
961,0.00659063011613931
962,-0.007110287290513318
963,-0.005091683934684722
964,-0.006481474568106875
965,-0.004955183018128827
966,-0.004049544637528945
967,0.0013656407684485249
968,-0.0043950913582630965
969,-0.0019448804794399525
970,-0.005487528040214303
971,-0.004278133224638853
972,-0.0029314559902807492
973,-0.0013345391094028575
974,-0.001332987601722558
975,-0.004015888523893951
976,6.837576301817888e-05
977,-0.00224334568557015
978,0.0008008594333678218
979,-0.0011886803136633255
980,0.00043826901183103076
981,-0.0025689660754784002
982,0.004386298300573053
983,-0.012446658029247621
984,0.0006479602348839243
985,-0.007021104056741497
986,0.0011038625659554671
987,0.002337761771382292
988,-0.0033194509397712103
989,-0.0012905969192631844
990,0.0012061704570902644
991,0.0018374189851543508
992,0.0013226682134431927
993,-0.0025129636777664194
994,-0.0012367094648122398
995,-0.004997747257027226
996,0.00014384931663007777
997,-0.005179861737400374
998,-0.006686206912189532
999,0.0012649854002073704
1000,-3.557961256812556e-05
1001,-0.0007089223165951744
1002,0.0012935974666511002
1003,-0.0009204953903711316
1004,-0.00800858551139506
1005,-0.0016230734849148123
1006,-0.0025658870454052726
1007,-0.0008910763263615257
1008,-0.0006268220427585007
1009,-0.004890394166087934
1010,-0.00399207605477982
1011,-0.0034860339040978586
1012,-0.0014875159745064634
1013,-0.003200187137295866
1014,-0.003071865373775979
1015,-0.012527780394838147
1016,-0.006059094044342454
1017,-0.0010164819694583292
1018,-0.0023570743633943084
1019,-0.001936761285865722
1020,-0.005597065039570515
1021,-0.0020026618328608005
1022,-0.0024224534504201575
1023,-0.005075413365083239
1024,-0.0018798570606545148
1025,-0.006681352393365963
1026,-0.0013788374558326953
1027,-0.0012283632746518773
1028,-0.003911003096315292
1029,-0.009983304356079782
1030,-0.0045156503889533
1031,-0.006374407831193224
1032,-0.0009915644298562482
1033,-0.004469224048044319
1034,-0.003977581813207769
1035,-0.0042159590994245155
1036,0.0020018784898793336
1037,-0.002051534572532543
1038,-0.00809486127954244
1039,-0.003858764162028929
1040,-0.005484972534447494
1041,-0.001957203407108362
1042,-0.005328612093569569
1043,-0.007663909562992916
1044,-0.0049946741682494016
1045,0.00028128599352638534
1046,-0.00701413781339871
1047,-0.0029252061258412537
1048,-0.0009006886720807489
1049,-0.004297595807955284
1050,-0.0038168836525371737
1051,-0.0028631047351137216
1052,-0.0015923315211956168
1053,-0.008605236651080189
1054,6.185236505384245e-05
1055,-0.0014700892078416683
1056,0.000614762753295986
1057,-0.00016079234368188838
1058,-0.00406835368627783
1059,-0.0012622179673337612
1060,-0.002050268024921406
1061,-0.0023632238479109613
1062,-0.0037444920343461946
1063,-0.0006988775840722737
1064,-0.004367676920256247
1065,-0.00021081585071028655
1066,-0.00579620098323767
1067,-0.004847821954340643
1068,-0.0055874202387437705
1069,-0.00205093302696617
1070,-0.007217140240912481
1071,-0.0035739841191484226
1072,-0.002717077608778231
1073,-0.008279324179203629
1074,-0.0025597589848938423
1075,-0.0008772569861997016
1076,-0.007755807572649914
1077,-0.003996165356624948
1078,-0.0024832002330528874
1079,-0.002157750536177727
1080,-0.0011337062682421593
1081,-0.005843793222571576
1082,-0.005641532868839696
1083,0.00013083953639110926
1084,0.00423062515768699
1085,-0.005001283868537567
1086,-0.001012223187368027
1087,-0.0029662012951869494
1088,-0.002990921499539872
1089,-0.004956086910030785
1090,-0.0013693154308633028
1091,-0.001074037271624053
1092,-0.0023536261148945845
1093,-0.00017065632444239476
1094,-0.00382087291066803
1095,-0.004226847558301508
1096,-0.0033675545565426818
1097,-0.003911200588536785
1098,-0.004228297380463125
1099,-0.003993493691444118
1100,-0.005563762920782471
1101,-0.0038261665820040133
1102,-0.004358879891782928
1103,-0.004303895586574014
1104,-0.0033699735436087674
1105,-0.0025265819922046275
1106,-0.003335796905615751
1107,-0.0002660325522941785
1108,-0.005076508205785403
1109,-0.0015882832067700553
1110,-1.5498650838333822e-05
1111,-0.006328923109541279
1112,-0.0017293485396182098
1113,0.0004269873829392777
1114,-0.002379632964313004
1115,-0.0033545679387387006
1116,-0.003795733953096101
1117,-0.004184073879813663
1118,-0.0038997759594258316
1119,-0.009465920279051618
1120,0.001679286945047112
