permutation_index,null_statistic
395,-0.0010810758378083304
396,-0.008163584318036824
397,-0.001873392116217381
398,-0.006013732888947004
399,0.0035294437604477466
400,-0.002159167101903052
401,-0.009965592533877379
402,-0.0034620298604161742
403,-0.005257507326101998
404,-0.006567470679926586
405,-0.005858498437770206
406,0.00423959029448372
407,0.0021175931582850284
408,-0.002301683577779382
409,-0.006292228098596184
410,0.002491113033341496
411,-0.003070250708336511
412,-0.00283913040135185
413,-0.0008991620495767301
414,-0.002533471830203117
415,-0.002253022232853022
416,-0.0029236868879831124
417,-0.004454796694273261
418,-0.0031185097222420737
419,0.007661287848063719
420,-0.004470804766998272
421,0.0018626197983426032
422,-0.004622833427322497
423,0.00605546104042947
424,-0.0014021735959884006
425,-0.011800206374385218
426,0.007695508561357242
427,-0.0030978291596798872
428,0.001855916075098392
429,0.0009532265221338584
430,-0.003015264338311688
431,-0.0019639441980291196
432,-0.0002581716776584933
433,-0.007760096298261788
434,-0.0017677863967155635
435,-0.003956601162389512
436,-0.0004543505804390814
437,-0.0011834922926837847
438,0.00192188584030039
439,0.004834937124133267
440,-0.0009386997824860494
441,-0.0006056224758090589
442,-0.007195815741807346
443,-0.0030304835080580614
444,-0.004612782207490663
445,-0.01007819377114446
446,-0.007462366307826852
447,-0.007013160627545922
448,-0.001833693612136044
449,-0.006299909546040858
450,-0.00260662975930542
451,-0.0054158704590503565
452,0.0027304196866219307
453,-0.0023058334009379705
454,0.002013395795059849
455,-0.007677267015503163
456,-0.0022775329850110784
457,-0.00219971778600854
458,-0.002459917198238286
459,0.0006507452716652679
460,0.00020524838284691205
461,-0.001783831002344749
462,-0.004618104649655452
463,-0.004123287247002637
464,-0.0050690918191079425
465,0.00027981600581521507
466,-0.009321020179507367
467,-0.0011121420700634342
468,-0.004224897678508931
469,0.0005570923500277554
470,-0.002392314464304164
471,-0.002882926878153315
472,-0.0023033099024737866
473,-0.005432149054256225
474,-0.0029697716613688897
475,-0.0034610114745565156
476,-0.0011982858740017567
477,-0.002007481755572818
478,0.00013316806619681487
479,0.0033236778330987676
480,0.0017320667777348218
481,-0.007519619806161049
482,-0.004314925172839594
483,-0.0027717832670291626
484,-0.00965378732383982
485,0.00122412114433788
486,-0.00780889281069334
487,-0.006055974114095589
488,0.00243007256063418
489,-0.0005770178452039233
490,-0.0017221441452402349
491,-0.002679170703773756
492,-0.006316020296981861
493,-0.008214038762871786
494,0.001901689097083964
495,-0.0007296742047447485
496,-0.0031387253865495374
497,-0.003947946485221336
498,0.0008991676730831823
499,-0.0025792175680928175
500,0.007568664114150643
501,-0.0008230017501779721
502,-0.0008294297950350062
503,-0.0027049232379702595
504,-0.001558403243247665
505,-0.003882251170589955
506,-0.0030158385785748892
507,0.003806794255644258
508,-0.005700252317651845
509,-0.007872792612872798
510,-0.001049984491242953
511,-0.002692447922619641
512,-0.002043825522104671
513,-0.0027796434578776716
514,-0.0022399832223161525
515,0.0010056808156404355
516,-0.006349027655803356
517,0.0006646786749829499
518,-0.0024847038623199216
519,-5.563151932826138e-05
520,0.004449435580503126
521,0.0022438758048602195
522,-0.0002550732609367459
523,0.0036991526599637753
524,-0.0038029985409288244
525,0.005976991492380533
526,-0.0038393966109244483
527,0.006994691130320557
528,-0.004429410549780563
529,0.0008555078555327958
530,-0.0026151269865226576
531,-0.002172758933223072
532,-2.6937834318500886e-05
533,-0.009243697196573458
534,-0.00011340747188660211
535,0.002157938393258705
536,0.002655986200315527
537,0.00012226753338704863
538,-0.0033168660941758285
539,-0.0058883328411698296
540,-0.002844401242799867
541,-0.00018480033377991228
542,-0.010035411794903852
543,-0.002167140988215365
544,-0.0002147990160403096
545,-0.0026892996218981537
546,-0.008600267538468924
547,-0.005977735531108627
548,0.0001383831882255937
549,-0.0023683828332009445
550,-0.004449136837975546
551,0.0022006197927831664
552,-0.005675560892567946
553,-0.003940333557769141
554,-0.004438535132130661
555,0.0009786320281096952
556,-0.0006834850012920266
557,-0.0035515613997408844
558,0.0011967446708641971
559,-0.0064518536209532615
560,0.00023391442725298126
561,-0.0067479984302859855
562,0.0036809347596186634
563,-0.0002858966687763996
564,-0.001643492078839598
565,-0.005136567041190684
566,0.0013145039706356186
567,0.004221172629656482
568,-0.005651438064421362
569,-0.003424045017356391
570,-0.007855239851448044
571,-0.0020624470282934043
572,-0.00038380005972801085
573,0.00104850970283343
574,-0.006397705053142286
575,-0.0027339235154681674
576,-0.001507245801712416
577,-0.005204421554397071
578,0.004918442127590024
579,0.0033592013058252393
580,0.004397506259057108
581,-0.0045819130121338494
582,-0.0010425392156881673
583,-0.0014922965352865726
584,0.0033968064801414392
585,-0.008893251931192003
586,-0.0020553486415958097
587,-0.0038788258145822305
588,-0.0031228756194293
589,-0.000340756177585836
590,0.0031149225780806207
591,-0.0019348274251832082
592,0.00562049927036852
593,0.0013501282853429913
594,0.002825326846737572
595,-0.004858744941281232
596,0.0025012764940542977
597,-0.0008094305355116488
598,-0.0011242624380515404
599,-0.00872199581932246
600,-0.0007553553671770692
601,-0.0006416416607462339
602,-0.008063340067071583
603,-0.003602084961649675
604,-0.0062916431724647295
605,-0.00026372219418425297
606,-0.0025837850740942706
607,-0.00017115348309854755
608,0.00029362403772532214
609,-0.005418266001205572
610,-0.006014579297505568
611,-0.005899007611866781
612,-0.001609881295634455
613,0.004153029668964844
614,0.0014778115941806932
615,-0.003747965951903888
616,0.0017422376259923142
617,-0.00602527161355975
618,-0.006867233778392528
619,0.001975789394786303
620,-0.007370861102013834
621,-0.001850785664620748
622,-0.0038452570018524396
623,-0.010479493156596405
624,-0.007063775698761182
625,-0.010646855094085066
626,-0.0056624148122209755
627,-0.007078075680069372
628,0.002826520402484503
629,0.005856937255064691
630,-0.005750432915092817
631,-0.007275417451203317
632,-0.003173984565391353
633,-0.002811983203253522
634,-0.007063179979046534
635,-0.004739714756753492
636,0.0032598875917975965
637,-0.003416724550254921
638,-0.0007453944806659549
639,-0.00010297141194842707
640,-0.0024473622934460468
641,0.00016684218398935885
642,-0.0034109178174371382
643,-0.005357813556255683
644,-0.0021408565592696445
645,-0.0021192398643273894
646,-0.0024974867770955304
647,-0.0030006394488534885
648,-0.0045851206537396196
649,0.0012704502082212764
650,0.0007440691390793799
651,0.001479168510724143
652,-0.0006185272627282877
653,-0.0040508943338804435
654,0.00019764982372492967
655,-0.0034379378725868937
656,-0.005117997571714068
657,-0.010303148462989277
658,-0.004863768580904704
659,-0.0033007948932921236
660,0.0073741894935723945
661,0.00039638435044810766
662,-0.0076608785268201356
663,0.0014529654585935733
664,0.00019568416246355455
665,-0.0003568253798315671
666,-0.002447284676882943
667,-0.002574754862239341
668,0.001878308596234661
669,-0.006175543174783603
670,-0.004340511783291052
671,-9.810378475590131e-06
672,-0.007249378747099407
673,-0.005035098372014914
674,-0.0036955904883400684
675,0.00027216102986849997
676,-0.007225845630787493
677,0.0025484009374418665
678,0.0006828386923318532
679,-0.006314356699643593
680,-0.007782968398559551
681,0.0010578213732533315
682,-0.005949229949101693
683,0.002719094597015699
684,0.0053778196764639255
685,0.0006142191898874244
686,-0.008749052049885925
687,-0.0011077953635552015
688,-0.006027886371556015
689,-0.0039497033096348964
690,-0.009884202004615338
691,0.0006198634482947919
692,0.0018504803304366692
693,-0.000664209236298393
694,-0.0021175404946366244
695,-0.002387859171628655
696,-0.0010072376806433657
697,0.002146693349938448
698,-0.0042618016136211564
699,-0.005177537605471256
700,-0.003280706566905
701,-0.004319200532920869
702,-0.0020205498706807982
703,-0.006744825051555332
704,-0.0060118470733003665
705,0.006712341036546977
706,0.0004970467926246128
707,0.004201412461080696
708,-0.0024415007452784285
709,0.001820830622797566
710,-0.0009907298399407412
711,-0.0041818135154547895
712,-0.0010980971621869298
713,-0.006528531157172248
714,0.005766460465712244
715,-0.0053869755379604214
716,-0.008929287402003279
717,-0.002481058176981424
718,-0.013497679302384498
719,-0.007297639329850707
720,-0.010485763055292276
721,-0.0038454912261376567
722,-0.0072104174495617596
723,-0.003570677424597997
724,-0.005606254614517282
725,-0.003462228883997845
726,-0.004786787751827008
727,0.007681903325843897
728,-0.0005733565696748738
729,-0.004425876365304823
730,-0.002827368208261405
731,-0.0028679300080178133
732,-0.00428253808928716
733,-0.005541022481660256
734,-0.0003177675993407056
735,-0.006210607054873727
736,-0.002043996288957607
737,0.0010394880573111574
738,-0.0033324063824706762
739,-0.00490638975243151
740,-0.004090668451542989
741,-0.002113469822606965
742,-0.0016707674092146275
743,0.0002104346506731601
744,-0.012650451280717477
745,-0.0019019275042805907
746,-0.004943402261212003
747,-0.00797092853655166
748,-0.007304910456621527
749,-0.006400010620494889
750,-0.0027955305781428713
751,-0.005526544514161253
752,-0.007843721871797812
753,-0.006259792176902552
754,-0.00277989512738077
755,-0.007944497667620839
756,0.0030375805987329016
757,0.004218313621227571
758,-0.003948513082256442
759,-0.00281064889016866
760,-0.004285714590456145
761,-0.002928966434379999
762,-0.0015660588130332435
763,-0.007692936554743811
764,-0.0004315431044218457
765,-0.008930526686353059
766,-0.006276847988939245
767,-0.01063756330754511
768,-0.007599520182848502
769,-0.003244255984410884
770,-0.014928732911852469
771,-0.004698455490651489
772,-0.0044360323774595214
773,-0.0019729527160515237
774,-0.0023785209046030854
775,-0.0028000398487424624
776,0.0030483254033283613
777,-0.003779952185562027
778,-0.0024848115659659685
779,-0.004458122967414824
780,0.0019415605241646268
781,-0.002754192615662107
782,0.0027794428522307964
783,0.009003032236299117
784,0.0022172271544241666
785,0.004054910155409784
786,-0.006514562231986196
787,-0.003196372150230199
788,0.000714155132931809
789,0.001239788091074473
790,0.0025344474963369668
791,-0.0033788788038489025
792,-0.005577908003488338
793,0.012815047590870807
794,0.0007826762274992828
795,-0.003903923199650501
796,-0.008324304010433037
797,0.005941132130751179
798,0.004769983159462619
799,-0.001272730162294542
800,0.0030075361324863395
801,0.0010963961203388287
802,-0.0030570233592749803
803,-0.0045461942702256924
804,-0.007801870982420803
805,-0.0034475836026727144
806,-0.0007704294126735928
807,-0.0007335854638838013
808,-0.0052480293890123896
809,-0.007766492764821258
810,-0.00016803543053681494
811,-0.0009074208951341603
812,-0.006753006601610254
813,0.0014726206336831069
814,-0.00023562629485799486
815,-0.0020833701760390386
816,-0.004280700360419443
817,-0.0012363060773520583
818,0.001224012900618486
819,-0.00525386712473851
820,-0.0041702832429247605
821,-0.006979590052816773
822,-0.0023801775097190593
823,-0.0042298965853702075
824,-0.0013130005855418979
825,0.0013565926948544034
826,0.0036943896162934253
827,-0.004379750668220165
828,0.0013066942253107047
829,-0.0007550290667281898
830,-0.00017516294475156124
831,0.0026696236519692315
832,-0.004164313750782356
833,-8.418429249598333e-05
834,-0.004937503316190209
835,-0.004747405093881923
836,-0.007302894489844218
837,-0.0032744559865003978
838,-0.007351858071212143
839,-0.00412755861118869
840,-0.006949636329836938
841,-0.0053385312393919165
842,0.0021948079429765927
843,-0.005289279138382182
844,-0.001495384638286093
845,0.0020461299472363526
846,-0.008485127390012327
847,-0.0022535988193894407
848,-0.004528496179247304
849,0.0030951837635511195
850,0.00011694851244195212
851,-0.007535332331387503
852,-0.0017818689163905908
853,0.0013448323320959556
854,-0.006220262638062947
855,-0.005074493567312328
856,0.0016913961355806868
857,-0.009491713888083408
858,0.005764304383267173
859,-0.0016618325071009743
860,-0.0012693490633582036
861,-0.003912187839520024
862,-0.007416647737031164
863,0.0030510131020420606
864,3.0038741410658154e-05
865,0.004041445256732352
866,0.0001606404890004895
867,-0.00427766959071367
868,0.003152401989598111
869,0.0012233685852161905
870,-0.00237201795674382
871,0.0044118340783426
872,0.0019313068470004566
873,0.0013711222992683382
874,0.0008642347601601624
875,-0.0023963069551851436
876,0.0024460171089539275
877,-0.007845171226989023
878,-0.009290118080537771
879,-0.0032111533043400232
880,-0.007174557416338656
881,-0.005766172666461358
882,-0.00474499253024873
883,-0.005982237171351566
884,-0.0026204311953066974
885,0.0019900367582879157
886,-0.007088354858372774
887,0.0040011420818407105
888,0.0038411601194898934
889,-0.0027787847490773794
890,0.00016843769190599475
891,-0.006071175734569067
892,-0.0015026406267774177
893,0.0018140228914215288
894,-0.002061826966938185
895,-0.008951445680726328
896,0.003022893924682229
897,-0.0005390654023300322
898,-0.011024346007147228
899,0.0036759454668889024
900,-0.0008671248241120463
901,-0.001439305424170291
902,-0.0005599689997669577
903,0.0026415631011037777
904,0.0003955381410342129
905,-6.405645888284128e-05
906,-0.00916970469072989
907,-0.0023531508648104056
908,-0.0033952765471360925
909,-0.00042327099648481817
910,-0.006921345478997313
911,-0.00814187650086095
912,-0.007258561501209494
913,-3.5886975159358375e-05
914,0.0030253809851088914
915,-0.005831515047464229
916,-0.005632340428066391
917,-0.000694894440185119
918,-0.0034334934180573554
919,0.001961197438033871
920,-0.005878221493806252
921,-0.0009301053255840706
922,-0.007951832131382536
923,-0.005480506644137975
924,-0.006858509269313778
925,0.0031831425196994795
926,0.000316639473477931
927,0.005375701859319754
928,-0.003445397490080368
929,-0.004291559039229745
930,-0.00808982177737027
931,-0.0011178323396106409
932,-0.0021724845870959124
933,-0.003958816361543851
934,-0.004921475450030927
935,-0.005611083112977845
936,-0.010263134230268714
937,-0.0030597933667528936
938,-0.002268911761623669
939,0.0014242866304665196
940,-0.004292513966257405
941,0.003772508072995121
942,-0.00272710502841169
943,-0.00464788254614739
944,-0.004003103142502684
945,-0.008627344035341978
946,0.00303654432558291
947,0.002766995055182582
948,-0.0008762430966807108
949,0.004888169030911452
950,-0.0008032033063598218
951,0.0005364491677524973
952,-0.00537565444786375
953,-0.0034185927498921256
954,-0.0014270586449503415
955,0.0010576143445022966
956,0.0003571750422330898
957,-0.00905504340475325
958,0.00046209329861819637
959,0.0013115089994708735
960,-0.007780296562448375
961,-0.0028430316332476793
962,-7.106439218693486e-05
963,-0.0033748325280177453
964,0.007369689880377148
965,0.0020549813869690133
966,0.002929627496696851
967,-0.0005593932242818483
968,-0.0027087906962245632
969,0.0013231414362946115
970,-0.001118669123478383
971,-0.003728994260446837
972,-0.0021514819686192788
973,-0.00024273906039113183
974,-0.007534751548642957
975,0.002433312598773423
976,0.0014789958538638341
977,-0.007686781788856574
978,-0.0021052260933879935
979,-0.002307523743622388
980,0.004451470817752552
981,0.007470860363733595
982,-0.0005267920792432282
983,0.00032114917246476096
984,-0.0005857900042603378
985,0.0015905684605374837
986,0.00025267060184828646
987,0.006256941931517105
988,-0.0011026473631276096
989,0.00213902420763043
990,-0.00019349389038450862
991,0.0024059527983593884
992,0.008340897650879739
993,-0.0022058612818473267
994,-0.0017814842062408194
995,-0.007375847749487987
996,0.0004439386222293909
997,-0.003975178649032001
998,0.00385839927982878
999,-0.002313452765540548
1000,-0.0035510027290465637
1001,-0.0018772379122587307
1002,-0.0015629418844806918
1003,-0.0063715824445989
1004,-0.002557449265820362
1005,0.005639878137309462
1006,-0.0028479865554227046
1007,0.002351666054973972
1008,-0.0036996931602152894
1009,-0.0013646572171328343
1010,-0.006971308392442727
1011,-0.004154082655319455
1012,0.00041055586928486626
1013,-0.0017248646858206151
1014,0.0009449567459713336
1015,-0.0034592243890311167
1016,0.000341313212048229
1017,-0.0010350182133334225
1018,-0.0017178444891355338
1019,0.0020257250573620343
1020,-0.0020195547981591705
1021,-0.00645527009811616
1022,0.00354064730756206
1023,0.00010773795086722535
1024,-0.00935305963716328
1025,-0.007124446178728268
1026,-0.0013422080707325874
1027,-0.003545829329588801
1028,-0.009618859235601216
1029,-0.005095067983419153
1030,-0.003982761172824003
1031,-0.002867915047451604
1032,0.004395075892083846
1033,-0.00342290190076738
1034,-0.004264222105521548
1035,-0.0008502597187939158
1036,0.001953009572984877
1037,-0.0035732087352725456
1038,0.0013025682527571907
1039,-0.0018182211725950963
1040,-0.0002554255557136974
1041,-0.006757621417309671
1042,-0.0012398630398594707
1043,-0.0018624340618497263
1044,-0.002046449960008273
1045,-0.003959514764304409
1046,-0.0013719392505648978
1047,-0.0017632408827721567
1048,-0.0006907351679594081
1049,4.480633583404947e-05
1050,-0.0013347987439753899
1051,-0.008604432977020515
1052,0.005959208325164889
1053,-0.0035221438514212097
1054,0.007359101399306171
1055,-0.004207154467466057
1056,0.0018269907141588645
1057,-0.005881758321930733
1058,0.0022481771609779294
1059,0.0029485957665414467
1060,-0.0017956497521453285
1061,0.0014691857614004544
1062,-0.0020736778334971943
1063,0.002910821984810876
1064,0.0013465288154974261
1065,-0.0055045722967394725
1066,0.004146802342185528
1067,-0.0006729705350703441
1068,-0.00858581071091101
1069,0.004058722988657094
1070,-0.0019069456276393296
1071,-0.0003187254663391918
1072,-0.0030367046766231615
1073,-0.002504229983779617
1074,-0.0002529049813911888
1075,-0.005740109370789566
1076,0.0024249645119952708
1077,-0.005519960520231671
1078,-0.004379476293073989
1079,-0.004803807894585944
1080,-0.0007014001481092345
1081,-0.007250623484597662
1082,-0.00017646894458258136
1083,-0.002921962071274903
1084,-0.000612750142012352
1085,0.007166277936811346
1086,0.0038558226907897987
1087,-0.0029273579887234905
1088,0.0005397271081106353
1089,0.006392805290111419
1090,-0.008582317732725511
1091,0.0019031698431119376
1092,-0.0017944894579829743
1093,-0.0028893043641366363
1094,-0.0034135249907240664
1095,-0.001488873453787603
1096,-0.0035659429868729192
1097,-0.002692695937868004
1098,-0.006576901503732101
1099,0.00513920805960302
1100,0.002243802591718424
1101,-0.009046322858956762
1102,-0.0035026712640633673
1103,-0.00014598515760919778
1104,-0.004688668982727871
1105,-3.108747738303497e-05
1106,-0.0013743638885934314
1107,0.002270246484233643
1108,0.0001001632305116483
1109,-0.001735291084670583
1110,-0.0007205441298937798
1111,0.0017903544928365538
1112,-0.013119395081081925
1113,-0.002567990271911097
1114,-0.0019683068574896587
1115,-0.0037002710557393764
1116,-0.002397858433756589
1117,0.003288171270099338
1118,-0.0004529678792770213
1119,-0.004309643714521392
1120,-0.004677151564270253
1121,-0.0006297296637831733
1122,-0.004662583313696331
1123,-0.004208191237593629
1124,0.0014428055745516963
1125,-0.007543676067021748
1126,-0.0015752017680220227
1127,0.0004452414249541681
1128,0.009004687634188997
1129,-0.0027171172767105588
1130,-0.0006721706554904845
1131,-0.002824526069862658
1132,-0.004463896814437214
1133,0.0024188052736734446
1134,0.00013151500329338858
1135,-0.002306083046369825
